movieId,title,genres,clean_title,genres_features,avg_rating,rating_count
101362,Olympus Has Fallen (2013),Action|Thriller,Olympus Has Fallen,Action Thriller,2.875,8.0
101415,"First Time, The (2012)",Comedy|Drama|Romance,"First Time, The",Comedy Drama Romance,1.5,2.0
101423,Mezzo Forte (1998),Action|Animation|Comedy,Mezzo Forte,Action Animation Comedy,3.0,1.0
101525,"Place Beyond the Pines, The (2012)",Crime|Drama,"Place Beyond the Pines, The",Crime Drama,3.5,5.0
101529,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller,"Brass Teapot, The",Comedy Fantasy Thriller,2.0,1.0
101531,Phil Spector (2013),Drama,Phil Spector,Drama,2.0,1.0
101577,"Host, The (2013)",Action|Adventure|Romance,"Host, The",Action Adventure Romance,2.5,4.0
101612,Admission (2013),Comedy|Romance,Admission,Comedy Romance,3.0,4.0
101739,Evil Dead (2013),Horror,Evil Dead,Horror,3.25,2.0
101741,Trance (2013),Crime|Thriller,Trance,Crime Thriller,3.75,2.0
101765,"Perfect Plan, A (Plan parfait, Un) (2012)",Adventure|Comedy|Romance,"Perfect Plan, A (Plan parfait, Un)",Adventure Comedy Romance,4.25,2.0
101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX,Oblivion,Action Adventure Sci-Fi IMAX,3.3,20.0
101884,Dark Tide (2012),Adventure|Drama|Thriller,Dark Tide,Adventure Drama Thriller,1.5,1.0
101895,42 (2013),Drama,42,Drama,4.0,1.0
101962,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy,Wolf Children (Okami kodomo no ame to yuki),Animation Fantasy,4.0,4.0
101973,Disconnect (2012),Drama|Thriller,Disconnect,Drama Thriller,1.5,1.0
102007,"Invincible Iron Man, The (2007)",Animation,"Invincible Iron Man, The",Animation,3.0,1.0
102025,Yongary: Monster from the Deep (1967),Children|Horror|Sci-Fi,Yongary: Monster from the Deep,Children Horror Sci-Fi,0.5,1.0
102033,Pain & Gain (2013),Action|Comedy|Crime,Pain & Gain,Action Comedy Crime,3.2,5.0
102058,Hulk Vs. (2009),Animation,Hulk Vs.,Animation,3.0,1.0
102066,Resolution (2012),Horror|Thriller,Resolution,Horror Thriller,4.0,1.0
102070,Grabbers (2012),Comedy|Horror|Sci-Fi,Grabbers,Comedy Horror Sci-Fi,3.0,1.0
102084,Justice League: Doom (2012) ,Action|Animation|Fantasy,Justice League: Doom,Action Animation Fantasy,5.0,1.0
102088,"Grandmaster, The (Yi dai zong shi) (2013)",Action|Drama|IMAX,"Grandmaster, The (Yi dai zong shi)",Action Drama IMAX,2.0,1.0
102123,This Is the End (2013),Action|Comedy,This Is the End,Action Comedy,3.2142857142857144,14.0
102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX,Iron Man 3,Action Sci-Fi Thriller IMAX,3.5625,32.0
102165,"English Teacher, The (2013)",Comedy|Drama,"English Teacher, The",Comedy Drama,2.0,1.0
102194,Mud (2012),Adventure|Crime|Drama,Mud,Adventure Crime Drama,4.333333333333333,3.0
102217,Bill Hicks: Revelations (1993),Comedy,Bill Hicks: Revelations,Comedy,5.0,1.0
102278,Pawn (2013),Crime|Thriller,Pawn,Crime Thriller,2.0,1.0
102338,Shaolin Temple (Shao Lin si) (1976),Action|Adventure|Drama,Shaolin Temple (Shao Lin si),Action Adventure Drama,4.5,1.0
102378,Syrup (2013),Comedy|Drama,Syrup,Comedy Drama,2.75,2.0
102407,"Great Gatsby, The (2013)",Drama,"Great Gatsby, The",Drama,3.375,20.0
102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,Star Trek Into Darkness,Action Adventure Sci-Fi IMAX,3.685185185185185,27.0
102481,"Internship, The (2013)",Comedy,"Internship, The",Comedy,3.55,10.0
102590,Darkon (2006),Documentary|Fantasy,Darkon,Documentary Fantasy,3.0,1.0
102602,Mimino (1977),Comedy,Mimino,Comedy,4.0,1.0
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu),Adventure Comedy,4.5,1.0
102684,Only God Forgives (2013),Drama|Thriller,Only God Forgives,Drama Thriller,3.75,2.0
102686,"Hangover Part III, The (2013)",Comedy,"Hangover Part III, The",Comedy,3.375,8.0
102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX,"Fast & Furious 6 (Fast and the Furious 6, The)",Action Crime Thriller IMAX,3.357142857142857,7.0
102720,Epic (2013),Adventure|Animation|Fantasy,Epic,Adventure Animation Fantasy,3.0,2.0
102735,Captain America (1979),Action|Drama,Captain America,Action Drama,0.5,1.0
102742,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),Documentary,Tie Xi Qu: West of the Tracks (Tiexi qu),Documentary,4.0,1.0
102747,"Rink, The (1916)",Comedy,"Rink, The",Comedy,3.5,1.0
102749,Captain America II: Death Too Soon (1979),Action|Crime,Captain America II: Death Too Soon,Action Crime,0.5,1.0
102760,Down Terrace (2009),Comedy|Crime|Drama,Down Terrace,Comedy Crime Drama,4.0,1.0
102800,Frances Ha (2012),Comedy|Drama,Frances Ha,Comedy Drama,2.5,1.0
102802,"Lords of Salem, The (2012)",Horror|Thriller,"Lords of Salem, The",Horror Thriller,2.5,1.0
102819,Behind the Candelabra (2013),Drama,Behind the Candelabra,Drama,3.0,1.0
102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),Documentary,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,Documentary,3.5,1.0
102852,With Great Power: The Stan Lee Story (2012),Documentary,With Great Power: The Stan Lee Story,Documentary,3.0,1.0
102880,After Earth (2013),Action|Adventure|Sci-Fi|IMAX,After Earth,Action Adventure Sci-Fi IMAX,1.0,2.0
102903,Now You See Me (2013),Crime|Mystery|Thriller,Now You See Me,Crime Mystery Thriller,3.409090909090909,22.0
102984,Inhuman Resources (Redd Inc.) (2012),Horror|Thriller,Inhuman Resources (Redd Inc.),Horror Thriller,4.5,1.0
102993,"Way, Way Back, The (2013)",Comedy|Drama,"Way, Way Back, The",Comedy Drama,3.125,4.0
103027,Much Ado About Nothing (2012),Comedy|Drama|Romance,Much Ado About Nothing,Comedy Drama Romance,3.0,1.0
103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,Man of Steel,Action Adventure Fantasy Sci-Fi IMAX,3.2954545454545454,22.0
103048,"Kings of Summer, The (2013)",Comedy,"Kings of Summer, The",Comedy,3.5,2.0
103075,"Purge, The (2013)",Crime|Horror|Thriller,"Purge, The",Crime Horror Thriller,3.25,4.0
103085,Rapture-Palooza (2013),Comedy|Fantasy,Rapture-Palooza,Comedy Fantasy,3.0,1.0
103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary,20 Feet from Stardom (Twenty Feet from Stardom),Documentary,4.25,2.0
103137,"Bling Ring, The (2013)",Crime|Drama,"Bling Ring, The",Crime Drama,2.0,2.0
103141,Monsters University (2013),Adventure|Animation|Comedy,Monsters University,Adventure Animation Comedy,3.875,16.0
103171,Schlussmacher (2013),Comedy,Schlussmacher,Comedy,1.0,1.0
103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation,Fullmetal Alchemist: The Sacred Star of Milos,Action Adventure Animation,2.0,1.0
103219,Maniac (2012),Horror|Thriller,Maniac,Horror Thriller,3.5,1.0
103221,Not Suitable for Children (2012),Comedy|Romance,Not Suitable for Children,Comedy Romance,2.5,1.0
103228,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX,Pacific Rim,Action Adventure Sci-Fi IMAX,3.607142857142857,14.0
103233,LEGO Batman: The Movie - DC Heroes Unite (2013),Action|Adventure|Animation,LEGO Batman: The Movie - DC Heroes Unite,Action Adventure Animation,3.0,1.0
103235,"Best Offer, The (Migliore offerta, La) (2013)",Thriller,"Best Offer, The (Migliore offerta, La)",Thriller,4.0,5.0
103245,Adam and Eve (National Lampoon's Adam & Eve) (2005),Comedy|Drama|Romance,Adam and Eve (National Lampoon's Adam & Eve),Comedy Drama Romance,2.5,1.0
103249,World War Z (2013),Action|Drama|Horror|IMAX,World War Z,Action Drama Horror IMAX,3.026315789473684,19.0
103253,Elysium (2013),Action|Drama|Sci-Fi|IMAX,Elysium,Action Drama Sci-Fi IMAX,3.3125,16.0
103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX,Despicable Me 2,Animation Children Comedy IMAX,3.5789473684210527,19.0
103339,White House Down (2013),Action|Drama|Thriller|IMAX,White House Down,Action Drama Thriller IMAX,2.9166666666666665,6.0
103341,"World's End, The (2013)",Action|Comedy|Sci-Fi,"World's End, The",Action Comedy Sci-Fi,3.4166666666666665,18.0
103366,Redemption (Hummingbird) (2013),Action|Crime|Thriller,Redemption (Hummingbird),Action Crime Thriller,2.0,1.0
103372,"Heat, The (2013)",Action|Comedy|Crime,"Heat, The",Action Comedy Crime,3.4166666666666665,6.0
103384,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX,"Lone Ranger, The",Action Adventure Western IMAX,2.7857142857142856,7.0
103449,Passion (2012),Crime|Drama|Mystery|Thriller,Passion,Crime Drama Mystery Thriller,1.0,1.0
103483,V/H/S/2 (2013),Horror|Thriller,V/H/S/2,Horror Thriller,4.5,1.0
103502,"Knot, The (2012)",Comedy|Romance,"Knot, The",Comedy Romance,1.5,1.0
103539,The Spectacular Now (2013),Comedy|Drama|Romance,The Spectacular Now,Comedy Drama Romance,3.25,2.0
103543,"Lifeguard, The (2013)",Comedy|Drama,"Lifeguard, The",Comedy Drama,3.5,2.0
103596,Sharknado (2013),Sci-Fi,Sharknado,Sci-Fi,1.875,4.0
103602,Craig Ferguson: I'm Here To Help (2013),Comedy|Documentary,Craig Ferguson: I'm Here To Help,Comedy Documentary,5.0,1.0
103606,Stuck in Love (2012),Comedy|Drama|Romance,Stuck in Love,Comedy Drama Romance,4.0,1.0
103609,Class Act (1992),Comedy,Class Act,Comedy,1.5,1.0
103624,Fruitvale Station (2013),Drama,Fruitvale Station,Drama,4.0,2.0
103655,R.I.P.D. (2013),Action|Comedy|Fantasy,R.I.P.D.,Action Comedy Fantasy,1.8333333333333333,3.0
103685,"Field in England, A (2013)",Drama|Fantasy|Thriller|War,"Field in England, A",Drama Fantasy Thriller War,4.5,1.0
103688,"Conjuring, The (2013)",Horror|Thriller,"Conjuring, The",Horror Thriller,4.214285714285714,7.0
103755,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy,Turbo,Adventure Animation Children Comedy Fantasy,2.5,1.0
103772,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi,"Wolverine, The",Action Adventure Fantasy Sci-Fi,3.375,16.0
103801,Drinking Buddies (2013),Comedy|Drama|Romance,Drinking Buddies,Comedy Drama Romance,2.3333333333333335,3.0
103810,Red 2 (2013),Action|Comedy|Crime|Thriller,Red 2,Action Comedy Crime Thriller,3.2,5.0
103819,Coffee Town (2013),Comedy,Coffee Town,Comedy,2.25,2.0
103865,Revenge for Jolly! (2012),Comedy|Drama,Revenge for Jolly!,Comedy Drama,2.0,1.0
103883,2 Guns (2013),Action|Comedy|Crime,2 Guns,Action Comedy Crime,4.0,3.0
103980,Blue Jasmine (2013),Drama,Blue Jasmine,Drama,3.375,4.0
103984,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama,"Great Beauty, The (Grande Bellezza, La)",Comedy Drama,3.5,3.0
104017,3 dev adam (Three Giant Men) (1973) ,Action|Adventure|Sci-Fi,3 dev adam (Three Giant Men),Action Adventure Sci-Fi,0.5,1.0
104069,Louis C.K.: Oh My God (2013),Comedy,Louis C.K.: Oh My God,Comedy,4.125,4.0
104074,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy,Percy Jackson: Sea of Monsters,Adventure Children Fantasy,1.75,2.0
104076,"Smurfs 2, The (2013)",Animation|Children|Comedy,"Smurfs 2, The",Animation Children Comedy,1.875,4.0
104078,Alan Partridge: Alpha Papa (2013),Comedy,Alan Partridge: Alpha Papa,Comedy,4.0,1.0
104129,Man of Tai Chi (2013),Action|IMAX,Man of Tai Chi,Action IMAX,3.25,2.0
104141,Batman: Mystery of the Batwoman (2003),Action|Animation|Children|Crime,Batman: Mystery of the Batwoman,Action Animation Children Crime,3.0,1.0
104211,We're the Millers (2013),Comedy|Crime,We're the Millers,Comedy Crime,3.738095238095238,21.0
104218,Grown Ups 2 (2013),Comedy,Grown Ups 2,Comedy,3.4,5.0
104241,Kick-Ass 2 (2013),Action|Comedy|Crime,Kick-Ass 2,Action Comedy Crime,3.4545454545454546,11.0
104243,Riddick (2013),Action|Sci-Fi|Thriller|IMAX,Riddick,Action Sci-Fi Thriller IMAX,3.3,5.0
104245,Planes (2013),Adventure|Animation|Comedy,Planes,Adventure Animation Comedy,3.0,2.0
104272,Blackfish (2013),Documentary,Blackfish,Documentary,3.0,2.0
104283,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance,"Wind Rises, The (Kaze tachinu)",Animation Drama Romance,4.0,3.0
104303,Jobs (2013),Drama,Jobs,Drama,2.5,3.0
104337,Lee Daniels' The Butler (2013),Drama,Lee Daniels' The Butler,Drama,1.5,1.0
104339,In a World... (2013),Comedy,In a World...,Comedy,4.0,2.0
104374,About Time (2013),Drama|Fantasy|Romance,About Time,Drama Fantasy Romance,3.933333333333333,15.0
104419,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi,Justice League: Crisis on Two Earths,Action Animation Sci-Fi,3.25,2.0
104457,You're Next (2011),Horror|Thriller,You're Next,Horror Thriller,3.75,2.0
104644,Maria Bamford: The Special Special Special! (2012),Comedy,Maria Bamford: The Special Special Special!,Comedy,0.5,1.0
104760,Getaway (2013),Action|Crime,Getaway,Action Crime,1.0,1.0
104780,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",Adventure|Animation|Sci-Fi,"Mystery of the Third Planet, The (Tayna tretey planety)",Adventure Animation Sci-Fi,5.0,1.0
104837,Rage of Honor (1987),Action|Crime,Rage of Honor,Action Crime,2.0,1.0
104841,Gravity (2013),Action|Sci-Fi|IMAX,Gravity,Action Sci-Fi IMAX,3.578125,32.0
104863,What If (2013),Comedy|Drama|Romance,What If,Comedy Drama Romance,2.6666666666666665,3.0
104875,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi,"History of Future Folk, The",Adventure Comedy Musical Sci-Fi,4.0,2.0
104879,Prisoners (2013),Drama|Mystery|Thriller,Prisoners,Drama Mystery Thriller,4.15625,16.0
104906,Austenland (2013),Comedy|Romance,Austenland,Comedy Romance,3.1666666666666665,3.0
104908,Insidious: Chapter 2 (2013),Horror|Thriller,Insidious: Chapter 2,Horror Thriller,3.0,2.0
104913,Rush (2013),Action|Drama,Rush,Action Drama,3.8181818181818183,11.0
104925,"Family, The (2013)",Action|Comedy|Crime,"Family, The",Action Comedy Crime,3.5,3.0
104944,Short Term 12 (2013),Drama,Short Term 12,Drama,3.75,2.0
105020,Collision Course (1989),Action|Comedy|Thriller,Collision Course,Action Comedy Thriller,1.5,1.0
105037,"To Do List, The (2013)",Comedy,"To Do List, The",Comedy,2.5,4.0
105121,Inescapable (2012),Action|Drama|War,Inescapable,Action Drama War,1.0,1.0
105197,Nebraska (2013),Adventure|Drama,Nebraska,Adventure Drama,4.125,4.0
105211,Enough Said (2013),Comedy|Drama|Romance,Enough Said,Comedy Drama Romance,3.0,2.0
105213,Don Jon (2013),Comedy|Drama|Romance,Don Jon,Comedy Drama Romance,3.125,8.0
105246,Mood Indigo (L'écume des jours) (2013),Drama|Fantasy,Mood Indigo (L'écume des jours),Drama Fantasy,3.5,1.0
105250,"Century of the Self, The (2002)",Documentary,"Century of the Self, The",Documentary,3.75,2.0
105254,Crystal Fairy & the Magical Cactus and 2012 (2013),Adventure|Comedy,Crystal Fairy & the Magical Cactus and 2012,Adventure Comedy,3.5,2.0
105325,Bad Milo (Bad Milo!) (2013),Comedy|Horror,Bad Milo (Bad Milo!),Comedy Horror,1.0,1.0
105351,Runner Runner (2013),Crime|Drama|Thriller,Runner Runner,Crime Drama Thriller,2.25,2.0
105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance,Blue Is the Warmest Color (La vie d'Adèle),Drama Romance,3.25,2.0
105468,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy,Cloudy with a Chance of Meatballs 2,Animation Children Comedy Fantasy,2.25,2.0
105504,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,Captain Phillips,Adventure Drama Thriller IMAX,4.0476190476190474,21.0
105540,"All Dogs Christmas Carol, An (1998)",Animation|Children|Comedy|Musical,"All Dogs Christmas Carol, An",Animation Children Comedy Musical,4.5,1.0
105585,Machete Kills (Machete 2) (2013),Action|Crime|Thriller,Machete Kills (Machete 2),Action Crime Thriller,4.0,2.0
105593,Filth (2013),Comedy|Crime|Drama,Filth,Comedy Crime Drama,4.5,2.0
105653,Escape Plan (2013),Action|Mystery|Thriller,Escape Plan,Action Mystery Thriller,4.0,4.0
105720,"Thief of Paris, The (Le voleur) (1967)",Comedy|Crime|Drama,"Thief of Paris, The (Le voleur)",Comedy Crime Drama,3.0,1.0
105731,Carrie (2013),Drama|Horror,Carrie,Drama Horror,2.5,2.0
105746,UnHung Hero (2013),Documentary,UnHung Hero,Documentary,4.5,1.0
105755,"Counselor, The (2013)",Crime|Drama|Thriller,"Counselor, The",Crime Drama Thriller,1.5,1.0
105801,Escape From Tomorrow (2013),Drama|Fantasy|Horror,Escape From Tomorrow,Drama Fantasy Horror,3.0,1.0
105835,"Double, The (2013)",Comedy|Drama|Thriller,"Double, The",Comedy Drama Thriller,4.0,1.0
105844,12 Years a Slave (2013),Drama,12 Years a Slave,Drama,3.625,16.0
105954,All Is Lost (2013),Action|Adventure|Drama,All Is Lost,Action Adventure Drama,3.625,4.0
106002,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX,Ender's Game,Action Adventure Sci-Fi IMAX,3.4375,16.0
106062,Jackass Presents: Bad Grandpa (2013),Comedy,Jackass Presents: Bad Grandpa,Comedy,3.25,2.0
106072,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX,Thor: The Dark World,Action Adventure Fantasy IMAX,3.3095238095238093,21.0
106100,Dallas Buyers Club (2013),Drama,Dallas Buyers Club,Drama,3.9705882352941178,17.0
106144,"Selfish Giant, The (2013)",Drama,"Selfish Giant, The",Drama,3.5,1.0
106330,Last Vegas (2013),Comedy|Drama|Romance,Last Vegas,Comedy Drama Romance,2.0,2.0
106438,Philomena (2013),Comedy|Drama,Philomena,Comedy Drama,3.25,2.0
106441,"Book Thief, The (2013)",Children|Drama|War,"Book Thief, The",Children Drama War,3.0,1.0
106487,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX,The Hunger Games: Catching Fire,Action Adventure Sci-Fi IMAX,3.6346153846153846,26.0
106489,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,"Hobbit: The Desolation of Smaug, The",Adventure Fantasy IMAX,3.58,25.0
106491,47 Ronin (2013),Action|Adventure|Fantasy,47 Ronin,Action Adventure Fantasy,2.642857142857143,7.0
106540,Delivery Man (2013),Comedy,Delivery Man,Comedy,2.875,4.0
106542,Charlie Countryman (2013),Action|Comedy|Romance,Charlie Countryman,Action Comedy Romance,1.5,1.0
106594,Red Flag (2012),Comedy|Drama|Romance,Red Flag,Comedy Drama Romance,4.5,1.0
106642,"Day of the Doctor, The (2013)",Adventure|Drama|Sci-Fi,"Day of the Doctor, The",Adventure Drama Sci-Fi,4.571428571428571,7.0
106648,Guilty of Romance (Koi no tsumi) (2011) ,Crime|Drama|Horror,Guilty of Romance (Koi no tsumi),Crime Drama Horror,3.0,1.0
106696,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance,Frozen,Adventure Animation Comedy Fantasy Musical Romance,3.6206896551724137,29.0
106766,Inside Llewyn Davis (2013),Drama,Inside Llewyn Davis,Drama,3.642857142857143,7.0
106782,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama,"Wolf of Wall Street, The",Comedy Crime Drama,3.9166666666666665,54.0
106785,Homefront (2013),Action|Crime|Thriller,Homefront,Action Crime Thriller,3.0,1.0
106839,Mandela: Long Walk to Freedom (2013),Drama,Mandela: Long Walk to Freedom,Drama,3.75,2.0
106873,Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drama,Evangelion: 3.0 You Can (Not) Redo,Action Animation Drama,2.5,3.0
106883,All is Bright (2013),Comedy|Drama,All is Bright,Comedy Drama,1.5,1.0
106889,Tim's Vermeer (2013),Documentary,Tim's Vermeer,Documentary,4.0,1.0
106916,American Hustle (2013),Crime|Drama,American Hustle,Crime Drama,3.25,16.0
106918,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama,"Secret Life of Walter Mitty, The",Adventure Comedy Drama,4.0,20.0
106920,Her (2013),Drama|Romance|Sci-Fi,Her,Drama Romance Sci-Fi,3.92,25.0
106927,RoboGeisha (Robo-geisha) (2009),Action|Comedy|Sci-Fi,RoboGeisha (Robo-geisha),Action Comedy Sci-Fi,3.0,1.0
107013,"Christmas Carol, A (1977)",Drama|Fantasy,"Christmas Carol, A",Drama Fantasy,0.5,1.0
107069,Lone Survivor (2013),Action|Drama|Thriller|War,Lone Survivor,Action Drama Thriller War,3.0,2.0
107141,Saving Mr. Banks (2013),Comedy|Drama,Saving Mr. Banks,Comedy Drama,3.6875,8.0
107159,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),Action|Drama,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6),Action Drama,4.0,1.0
107314,Oldboy (2013),Action|Drama|Mystery,Oldboy,Action Drama Mystery,3.0,2.0
107338,Dampfnudelblues (2013),Comedy|Crime,Dampfnudelblues,Comedy Crime,2.5,1.0
107348,Anchorman 2: The Legend Continues (2013),Comedy,Anchorman 2: The Legend Continues,Comedy,3.3636363636363638,11.0
107406,Snowpiercer (2013),Action|Drama|Sci-Fi,Snowpiercer,Action Drama Sci-Fi,3.4285714285714284,21.0
107408,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),Comedy|Drama|War,Only Old Men Are Going to Battle (V boy idut odni stariki),Comedy Drama War,4.5,1.0
107410,Guest from the Future (Gostya iz buduschego) (1985),Adventure|Drama|Sci-Fi,Guest from the Future (Gostya iz buduschego),Adventure Drama Sci-Fi,4.0,1.0
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa)",Comedy Romance,4.5,1.0
107436,Haunter (2013),Horror|Mystery|Thriller,Haunter,Horror Mystery Thriller,3.0,1.0
107447,Wrong Cops (2013),Comedy|Crime,Wrong Cops,Comedy Crime,4.0,1.0
107449,"Muppet Christmas: Letters to Santa, A (2008)",Children|Comedy,"Muppet Christmas: Letters to Santa, A",Children Comedy,1.5,1.0
107462,Ninja: Shadow of a Tear (2013),Action|Crime|Thriller,Ninja: Shadow of a Tear,Action Crime Thriller,4.5,1.0
107565,"Fuck You, Goethe (Fack Ju Göhte) (2013)",Comedy,"Fuck You, Goethe (Fack Ju Göhte)",Comedy,2.75,2.0
107630,High School (2010),Comedy,High School,Comedy,4.5,1.0
107702,Grudge Match (2013),Comedy,Grudge Match,Comedy,2.5,2.0
107723,Highlander: The Search for Vengeance (2007),Action|Adventure|Fantasy,Highlander: The Search for Vengeance,Action Adventure Fantasy,3.0,1.0
107771,Only Lovers Left Alive (2013),Drama|Horror|Romance,Only Lovers Left Alive,Drama Horror Romance,5.0,1.0
107780,Cats (1998),Musical,Cats,Musical,4.0,1.0
107846,MacGyver: Trail to Doomsday (1994),Action|Adventure,MacGyver: Trail to Doomsday,Action Adventure,3.5,1.0
107945,Bad Karma (2012),Thriller,Bad Karma,Thriller,2.0,1.0
107951,Hunting Elephants (2013),Comedy|Crime,Hunting Elephants,Comedy Crime,5.0,1.0
107953,Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantasy|IMAX,Dragon Ball Z: Battle of Gods,Action Animation Fantasy IMAX,4.0,2.0
107962,Freezer (2014),Action|Thriller,Freezer,Action Thriller,2.0,1.0
107997,We Are What We Are (2013),Drama|Horror|Mystery|Thriller,We Are What We Are,Drama Horror Mystery Thriller,2.25,2.0
107999,Dragon ball Z 04: Lord Slug (1991),Animation|Children,Dragon ball Z 04: Lord Slug,Animation Children,4.0,1.0
108078,Chinese Puzzle (Casse-tête chinois) (2013),Comedy|Romance,Chinese Puzzle (Casse-tête chinois),Comedy Romance,5.0,1.0
108090,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),Action|Adventure|Animation|Children,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi),Action Adventure Animation Children,3.5,1.0
108156,Ride Along (2014),Action|Comedy,Ride Along,Action Comedy,3.1666666666666665,6.0
108188,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX,Jack Ryan: Shadow Recruit,Action Drama Thriller IMAX,2.0,2.0
108190,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,Divergent,Adventure Romance Sci-Fi IMAX,3.0,18.0
108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),Drama,Hotel Chevalier (Part 1 of 'The Darjeeling Limited'),Drama,3.5,1.0
108540,Ernest & Célestine (Ernest et Célestine) (2012),Adventure|Animation|Children|Comedy|Drama|Romance,Ernest & Célestine (Ernest et Célestine),Adventure Animation Children Comedy Drama Romance,4.5,1.0
108601,Drift (2013),Drama,Drift,Drama,2.0,1.0
108689,"I, Frankenstein (2014)",Action|Fantasy|Sci-Fi|IMAX,"I, Frankenstein",Action Fantasy Sci-Fi IMAX,2.25,2.0
108715,Better Living Through Chemistry (2014),Comedy|Drama,Better Living Through Chemistry,Comedy Drama,1.5,1.0
108727,Nymphomaniac: Volume I (2013),Drama,Nymphomaniac: Volume I,Drama,4.25,2.0
108729,Enemy (2013),Mystery|Thriller,Enemy,Mystery Thriller,3.5,7.0
108795,Wonder Woman (2009),Action|Adventure|Animation|Fantasy,Wonder Woman,Action Adventure Animation Fantasy,5.0,1.0
108928,"Monuments Men, The (2014)",Action|Drama|War,"Monuments Men, The",Action Drama War,2.6666666666666665,6.0
108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,The Lego Movie,Action Adventure Animation Children Comedy Fantasy,3.870967741935484,31.0
108945,RoboCop (2014),Action|Crime|Sci-Fi|IMAX,RoboCop,Action Crime Sci-Fi IMAX,2.3333333333333335,6.0
108949,"Art of the Steal, The (2013)",Crime,"Art of the Steal, The",Crime,3.3333333333333335,3.0
108981,Nymphomaniac: Volume II (2013),Drama|Mystery,Nymphomaniac: Volume II,Drama Mystery,4.5,1.0
109042,Knights of Badassdom (2013),Adventure|Comedy|Fantasy,Knights of Badassdom,Adventure Comedy Fantasy,2.25,2.0
109161,Venus in Fur (La Vénus à la fourrure) (2013),Drama,Venus in Fur (La Vénus à la fourrure),Drama,4.5,1.0
109183,Date and Switch (2014),Comedy,Date and Switch,Comedy,2.0,1.0
109187,"Zero Theorem, The (2013)",Drama|Fantasy|Sci-Fi,"Zero Theorem, The",Drama Fantasy Sci-Fi,3.0,3.0
109191,Winter's Tale (2014),Drama|Fantasy|Mystery,Winter's Tale,Drama Fantasy Mystery,1.5,1.0
109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),Action|Comedy|Crime,On the Other Side of the Tracks (De l'autre côté du périph),Action Comedy Crime,5.0,1.0
